"date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",17,112.3329935,4.493319742,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus nigrofuscus","Herbivore Grazer",13,60.76261022,2.430504409,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus nigrofuscus","Herbivore Grazer",13,60.76261022,2.430504409,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",11,40.33592989,1.613437196,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Acanthuridae","Zebrasoma scopas","Herbivore Grazer",10,27.53427107,1.101370843,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",32,701.862572,28.07450288,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",32,701.862572,28.07450288,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",33,768.0835976,30.72334391,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",13,44.6756079,1.787024316,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",13,44.6756079,1.787024316,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",17,103.7284665,4.149138661,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",23,267.9870139,10.71948055,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",27,443.374349,17.73497396,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",37,1192.454338,47.69817353,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus viridifucatus","Herbivore Scraper",18,124.1206412,4.964825647,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",14,75.32803373,3.013121349,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",14,75.32803373,3.013121349,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",17,109.9962772,4.399851087,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",18,130.0502187,5.20200875,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",26,381.9746632,15.27898653,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus stronglycephalus","Herbivore Scraper",52,2911.068627,116.4427451,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus frenatus","Herbivore Scraper",42,2586.70577,103.4682308,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus niger","Herbivore Scraper",32,755.8911773,30.23564709,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus rubroviolaceus","Herbivore Scraper",56,3617.042121,144.6816848,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus rubroviolaceus","Herbivore Scraper",58,4008.728726,160.349149,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus tricolor","Herbivore Scraper",27,411.79372,16.4717488,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",10,23.84328188,0.953731275,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",10,23.84328188,0.953731275,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",10,23.84328188,0.953731275,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",11,31.49735363,1.259894145,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",11,31.49735363,1.259894145,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus lineatus","Herbivore Grazer",13,32.62067749,1.3048271,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus lineatus","Herbivore Grazer",14,40.93613597,1.637445439,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus nigrofuscus","Herbivore Grazer",10,27.89757768,1.115903107,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",10,31.51265674,1.26050627,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",10,31.51265674,1.26050627,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",11,40.33592989,1.613437196,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",11,40.33592989,1.613437196,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",11,40.33592989,1.613437196,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",12,50.53176248,2.021270499,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",13,62.17249575,2.48689983,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",14,75.32803373,3.013121349,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus nigrofuscus","Herbivore Grazer",11,37.01507149,1.480602859,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",11,40.33592989,1.613437196,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",11,40.33592989,1.613437196,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",11,40.33592989,1.613437196,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus truncatus","Detritivore",11,40.33592989,1.613437196,2
