location,habitat,count,year,struc complexity,Line inter total,Line inter Coraline algae,Line inter Sand,Line inter Soft,Line inter Rubble,Line inter Rock,Line inter Branch dead,Line inter Massive dead,Line inter Sargassum,Line inter Asparagopsis,Line inter Caulerpa,Line inter Red corticated,Line inter Galaxora,Line inter Lobophyta,Line inter turtle grass,Line inter Halimeda,Line inter Turbinaria_macroalgae,Line inter Dictyota,Line inter Dictyopteris,Line inter Padina,Line inter Acanthastrea,Line inter Acropora,Line inter Astreopora,Line inter Coscinarea,Line inter Cyphastrea,Line inter Diplastrea,Line inter Echimopora,Line inter Euphyllia,Line inter Favia,Line inter Favites,Line inter Fungia,Line inter Galaxea,Line inter Goniastrea,Line inter Goniopora,Line inter Hydnophora,Line inter Leptatsrea,Line inter Leptoria,Line inter Lobopyhlia,Line inter Millipora,Line inter Montastrea,Line inter Montipora,Line inter Pavona,Line inter Platygyra,Line inter Pocilopora,Line inter Porites,Line inter Porites branching,Line inter Psamocra,Line inter Stylophora,Line inter Symphilia,Line inter Tubiastrea,Line inter Tubipora,Line inter Turbinaria,Line inter sponge,Line inter Palythoa,Line inter seagrass,Line inter Heliopora,Line inter Alveopora,Line inter Herpolitha,Line inter Isopora,Line inter Leptoseris,Line inter Physogyra,Line inter Siderastrea,Line inter Stylocoeniella,Line inter Coralimorph,Line inter cyanobacteria
Cousin Patch,Patch,2,2008,2,10,0,0.5,0,0.2,3,0,0,6.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,3,2008,2.5,10,0,0.5,0,1,5.1,0,0,3.4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,4,2008,2.5,10,0,0.3,0,1.7,3.5,0,0,4.3,0,0,0,0,0,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,5,2008,2,10,0,0.9,0,0.9,3.3,0,0,4.9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,6,2008,2,10,0,0,0,0.9,0.7,0,0,8.4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,7,2008,2.5,10,0,0,0,2,3.8,0,0,4.1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,8,2008,3,10,0,1.9,0,2.4,4.2,0,0,1.4,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,9,2008,3.5,10,0,1.4,0,0,4.3,0,0.7,0,0,0,0,0,0,0,3.2,0,0,,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,10,2008,3.5,10,0,2.4,0,1.4,3.6,0.4,0,0,0,0,0,0,0,0,2.2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,11,2008,2.5,10,0,1.7,0,5.5,2,0,0,0,0,0,0,0,0,0,0.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,12,2008,3,10,0,4.8,0,0.2,1.7,0,1,0,0,0,0,0,0,0,1.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,13,2008,2.5,10,0,3.3,0,0,4.7,0,0,0,0,0,0,0,0,0,1.9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,14,2008,2.5,10,0,2.8,0,2.2,2,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,15,2008,2,10,0,0.7,0,5.5,1.9,0,0.1,0,0,0,0,0,0,0,1.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,16,2008,3,10,0,3.1,0,3.3,2.5,0,0,0,0,0,0,0,0,0,1,0.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,1,2008,0.5,10,0,0,0,0.1,8.7,0,0,1.2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,2,2008,0,10,0,1.1,0,0,0.4,0,0,8.2,0,0.2,0,0,0,0,0,0,0,,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,3,2008,1,10,0,0,0,0.7,2.3,0,0,6.4,0,0,0,0.2,0.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,4,2008,1,10,0,0.2,0,0,0.4,0,0,8.5,0,0.1,0,0.2,0.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,5,2008,1.5,10,0,0.3,0,0.1,1.1,0,0,7.8,0,0.1,0,0.1,0.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,6,2008,1,10,0,0,0,2.9,0.5,0,0,5.3,0,0,0,0,1,0,0,0,0,,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,7,2008,0,10,0,0.3,0,4.5,0.1,0,0,3.3,0,0.1,0,0,0,0,0,0,0,,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,8,2008,2,10,0,0,0,0,5.3,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,9,2008,1,10,0,0,0,0,8.25,0,0,1.5,0,0,0,0,0.1,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,10,2008,1,10,0,0,0,0,1.3,0,0,7.95,0,0,0,0,0.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,11,2008,0.5,10,0,0,0,0,1.7,0.1,0,7.9,0,0,0,0,0.1,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,12,2008,1,10,0,0.1,0,0.2,0.1,0,0,7.6,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,13,2008,0.5,10,0,0,0,0,0.8,0,0,6.9,0,0,0,0,2.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,14,2008,1.5,10,0,0.1,0,0,3.1,0.3,0,5.7,0,0,0,0,0.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,15,2008,2,10,0,0,0,0.1,1.4,0,0,8,0,0.1,0,0,0.3,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,16,2008,1.5,10,0,0,0,0,1.6,0,0,7.6,0,0,0,0,0.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Carbonate,Carbonate,1,2011,1.5,10,0,0.1,0,1.8,2.4,0,0,5.6,0,0,0,0,0.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Carbonate,Carbonate,2,2011,2,10,0,0,0,0.8,1.8,0,0,7.4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Carbonate,Carbonate,3,2011,3,10,0,0.3,0,0,2.3,0,0,7.2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Carbonate,Carbonate,4,2011,2.5,10,0,0.3,0,1,1.4,0,0,7.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Carbonate,Carbonate,5,2011,2.5,10,0,0.1,0,3.4,0.3,0,0,6.1,0,0,0,0,0,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Carbonate,Carbonate,6,2011,2.5,10,0,0,0,2.6,0.9,0,0,6.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Carbonate,Carbonate,7,2011,3,10,0,0.2,0,4.1,0.8,0,0,4.8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Carbonate,Carbonate,8,2011,3,10,0,0.4,0,0,4.1,0,0,5.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Granite,Granite,1,2011,2,10,0,1,0,5.3,0.4,0,0,3.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Granite,Granite,2,2011,2,10,0,0,0,7.1,0.9,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Granite,Granite,3,2011,2,10,0,0.5,0,2.8,0.1,0,0,6.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Granite,Granite,4,2011,1.5,10,0,0.4,0,4.8,4.2,0,0,0.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Granite,Granite,5,2011,1.5,10,0,0.6,0,6.5,2.3,0,0,0,0,0,0,0,0,0.1,0,0,0,,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Granite,Granite,6,2011,1.5,10,0,0.1,0,5.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Granite,Granite,7,2011,1,10,0,1.6,0,0.9,0,0,0,7.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Granite,Granite,8,2011,1.5,10,0,0.5,0,1.9,0.1,0,0,7.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,1,2011,3.5,10,0,0.8,0,0.5,4.8,0,0,3.7,0,0,0,0,0,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,2,2011,4,10,0,1.8,0,0.4,4.6,0,0,3.1,0,0,0,0,0,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,3,2011,2,10,0,0.6,0,1.3,1.8,0,0,6.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,4,2011,2.5,10,0,1,0,0.3,4,0,0,4.6,0,0,0,0,0,0,0,0.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,5,2011,2,10,0,0,0,0.1,6.8,0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,6,2011,2,10,0,0,0,0.2,8.4,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,7,2011,3,10,0,0,0,0.4,8.3,0,0,0.3,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cousin Patch,Patch,8,2011,3,10,0,0,0,0.5,8.8,0,0,0,0,0,0,0,0,0.1,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,1,2011,2,10,0,0.8,0,0,3.9,0,0,3.2,0,0,0,0,0,0,0,2.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,2,2011,1.5,10,0,0,0,0,2.3,0,0,0.7,0,0,0,0,0,0,0,6.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,3,2011,1.5,10,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,5.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,4,2011,1.5,10,0,0.2,0,0,1.1,0,0,0.2,0,0,0,0,0,0,0,8.4,0,,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,5,2011,1,10,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,6.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,6,2011,1.5,10,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,7.25,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,7,2011,1,10,0,0,0,0,2.6,0,0,0.4,0,0,0,0,0,0,0,6,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,8,2011,1.5,10,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,1.7,0,,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,1,2011,1,10,0,0.4,0,0.3,5.7,0,0,2.9,0,0,0,0,0,0,0,0.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,2,2011,2.5,10,0,0.45,0,1.55,1.8,0,0,2.4,0,0,0,0,0,0,0,3.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,3,2011,1.5,10,0,0.3,0,2.3,2,0,0,1.95,0,0,0,0,0,0,0,3.45,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,4,2011,1,10,0,0.6,0,0,1.4,0,0,1.4,0,0,0,0,0,0,0,6.6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,5,2011,2,10,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,2.2,0,,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,6,2011,2.5,10,0,0.5,0,0.2,4.9,0,0,1.65,0,0,0,0,0,0,0,2.55,0,,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,7,2011,2.5,10,0,2.3,0.1,0,4.2,0,0,0.8,0,0,0,0,0,0,0,2.6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,8,2011,2.5,10,0,0,0,1.7,5,0,0,0.1,0,0,0,0,0,0.1,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,1,2011,2,10,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.4,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,2,2011,1.5,10,0,0,0.4,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,3,2011,2,10,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,4,2011,2.5,10,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,5,2011,2.5,10,0,0,0.4,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.2,0.1,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,6,2011,2,10,0,0,1.1,0,6.7,0,0,0,0,0,0,0,0,0,0,0.1,0,,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.3,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,7,2011,1.5,10,0,0,0.5,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,8,2011,3,10,0,0.3,0.5,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Carbonate,Carbonate,1,2011,2.5,10,0,0,0,6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Carbonate,Carbonate,2,2011,2.5,10,0,0.1,0.5,3.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Carbonate,Carbonate,3,2011,1.5,10,0,0,0,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
